# OECD Entrepreneurship Financing DB, 'Venture capital investments
# (market statistics)', dataflow DSD_VC@DF_VC_INV. Total stage only,
# % of GDP and absolute US$ (millions). Accessed 2026-06-24.
country,stage,unit,year,value
Germany,Later stage venture,"US dollars, exchange rate converted",2019,979.778551374465
Germany,Later stage venture,"US dollars, exchange rate converted",2021,2930.2943365166316
Germany,Later stage venture,"US dollars, exchange rate converted",2022,1520.8204091357236
Germany,Later stage venture,"US dollars, exchange rate converted",2023,1119.8631360449156
Germany,Later stage venture,"US dollars, exchange rate converted",2024,1587.3877997645932
Germany,Later stage venture,"US dollars, exchange rate converted",2025,1096.7107818109237
Greece,Later stage venture,"US dollars, exchange rate converted",2009,17.475396386704404
Greece,Later stage venture,"US dollars, exchange rate converted",2022,52.96832561317038
Greece,Later stage venture,"US dollars, exchange rate converted",2025,1.5797164230483294
Hungary,Later stage venture,"US dollars, exchange rate converted",2015,8.237789294669549
Hungary,Later stage venture,"US dollars, exchange rate converted",2016,11.189318243321631
Hungary,Later stage venture,"US dollars, exchange rate converted",2019,38.16852806543857
Hungary,Later stage venture,"US dollars, exchange rate converted",2020,31.59837552301148
Hungary,Later stage venture,"US dollars, exchange rate converted",2024,1.122428541377051
Hungary,Later stage venture,"US dollars, exchange rate converted",2025,26.734270996352233
Ireland,Later stage venture,"US dollars, exchange rate converted",2007,49.535476468617965
Ireland,Later stage venture,"US dollars, exchange rate converted",2008,69.27570058407215
Ireland,Later stage venture,"US dollars, exchange rate converted",2010,21.096593320463946
Ireland,Later stage venture,"US dollars, exchange rate converted",2011,34.79959115490387
Ireland,Later stage venture,"US dollars, exchange rate converted",2014,79.23534683568386
Ireland,Later stage venture,"US dollars, exchange rate converted",2015,62.268138155924326
Ireland,Later stage venture,"US dollars, exchange rate converted",2016,62.25571755303915
Ireland,Later stage venture,"US dollars, exchange rate converted",2018,206.2989231808816
Ireland,Later stage venture,"US dollars, exchange rate converted",2019,27.291881685067953
Ireland,Later stage venture,"US dollars, exchange rate converted",2020,78.86771587277934
Ireland,Later stage venture,"US dollars, exchange rate converted",2021,68.82642616541364
Ireland,Later stage venture,"US dollars, exchange rate converted",2022,190.01431882890353
Ireland,Later stage venture,"US dollars, exchange rate converted",2024,222.8870323297845
Ireland,Later stage venture,"US dollars, exchange rate converted",2025,204.40490929760972
Italy,Later stage venture,"US dollars, exchange rate converted",2008,75.72060987875842
Italy,Later stage venture,"US dollars, exchange rate converted",2021,165.30756795073705
Italy,Later stage venture,"US dollars, exchange rate converted",2022,292.61045756279685
Italy,Later stage venture,"US dollars, exchange rate converted",2023,282.89164014566916
Italy,Later stage venture,"US dollars, exchange rate converted",2024,362.0865719284302
Italy,Later stage venture,"US dollars, exchange rate converted",2025,439.0052279347741
Latvia,Later stage venture,"US dollars, exchange rate converted",2008,5.9250696582082085
Latvia,Later stage venture,"US dollars, exchange rate converted",2024,0.4870712088907164
Lithuania,Later stage venture,"US dollars, exchange rate converted",2015,0.6695022709620881
Lithuania,Later stage venture,"US dollars, exchange rate converted",2022,60.79724733085067
Lithuania,Later stage venture,"US dollars, exchange rate converted",2024,2.9765462765543784
Lithuania,Later stage venture,"US dollars, exchange rate converted",2025,17.293261901524772
Luxembourg,Later stage venture,"US dollars, exchange rate converted",2009,6.034568008684473
Luxembourg,Later stage venture,"US dollars, exchange rate converted",2015,0.5413424364872091
Luxembourg,Later stage venture,"US dollars, exchange rate converted",2022,12.076403944193585
Luxembourg,Later stage venture,"US dollars, exchange rate converted",2024,8.50426330723191
Luxembourg,Later stage venture,"US dollars, exchange rate converted",2025,11.220732532811097
Netherlands,Later stage venture,"US dollars, exchange rate converted",2007,157.49380132782738
Netherlands,Later stage venture,"US dollars, exchange rate converted",2013,103.94166576177555
Netherlands,Later stage venture,"US dollars, exchange rate converted",2017,155.36569581452218
Netherlands,Later stage venture,"US dollars, exchange rate converted",2020,276.45942965122697
Netherlands,Later stage venture,"US dollars, exchange rate converted",2021,820.8578122138127
Netherlands,Later stage venture,"US dollars, exchange rate converted",2022,305.26649107080567
Netherlands,Later stage venture,"US dollars, exchange rate converted",2023,428.56018183305224
Netherlands,Later stage venture,"US dollars, exchange rate converted",2024,646.1259357246762
Netherlands,Later stage venture,"US dollars, exchange rate converted",2025,373.8549202900856
Norway,Later stage venture,"US dollars, exchange rate converted",2011,55.57261628707351
Norway,Later stage venture,"US dollars, exchange rate converted",2012,38.49820435365545
Norway,Later stage venture,"US dollars, exchange rate converted",2013,24.6381701763337
Norway,Later stage venture,"US dollars, exchange rate converted",2014,39.00984445647168
Norway,Later stage venture,"US dollars, exchange rate converted",2016,55.49083493081579
Norway,Later stage venture,"US dollars, exchange rate converted",2017,30.94349243262166
Norway,Later stage venture,"US dollars, exchange rate converted",2018,51.04928575458145
Norway,Later stage venture,"US dollars, exchange rate converted",2019,74.01801991245127
Norway,Later stage venture,"US dollars, exchange rate converted",2020,31.706084615714975
Norway,Later stage venture,"US dollars, exchange rate converted",2022,19.953829082307493
Norway,Later stage venture,"US dollars, exchange rate converted",2024,113.60015923981388
Norway,Later stage venture,"US dollars, exchange rate converted",2025,47.49884108929651
Poland,Later stage venture,"US dollars, exchange rate converted",2007,48.1828968726238
Poland,Later stage venture,"US dollars, exchange rate converted",2008,57.07143053383644
Poland,Later stage venture,"US dollars, exchange rate converted",2011,20.687795712193207
Poland,Later stage venture,"US dollars, exchange rate converted",2013,13.00519751027804
Poland,Later stage venture,"US dollars, exchange rate converted",2015,7.4291430115743715
Poland,Later stage venture,"US dollars, exchange rate converted",2016,72.85950619015638
Poland,Later stage venture,"US dollars, exchange rate converted",2019,50.10533919260308
Poland,Later stage venture,"US dollars, exchange rate converted",2020,100.38569678074312
Poland,Later stage venture,"US dollars, exchange rate converted",2022,97.59106172312984
Poland,Later stage venture,"US dollars, exchange rate converted",2023,30.81706409704176
Poland,Later stage venture,"US dollars, exchange rate converted",2024,34.19239886412829
Poland,Later stage venture,"US dollars, exchange rate converted",2025,275.53395771078794
Portugal,Later stage venture,"US dollars, exchange rate converted",2007,123.28099569066872
Portugal,Later stage venture,"US dollars, exchange rate converted",2011,4.5784748875265215
Portugal,Later stage venture,"US dollars, exchange rate converted",2024,29.611764739627155
Portugal,Later stage venture,"US dollars, exchange rate converted",2025,40.73815199122916
Slovak Republic,Later stage venture,"US dollars, exchange rate converted",2024,23.53095129174261
Slovenia,Later stage venture,"US dollars, exchange rate converted",2024,4.896689220048003
Slovenia,Later stage venture,"US dollars, exchange rate converted",2025,0.8474873514207775
Spain,Later stage venture,"US dollars, exchange rate converted",2009,75.7739822028552
Spain,Later stage venture,"US dollars, exchange rate converted",2010,154.1866682511619
Spain,Later stage venture,"US dollars, exchange rate converted",2011,216.5822793796153
Spain,Later stage venture,"US dollars, exchange rate converted",2012,86.97789336079273
Spain,Later stage venture,"US dollars, exchange rate converted",2013,78.41057526211192
Spain,Later stage venture,"US dollars, exchange rate converted",2014,246.77603416478752
Spain,Later stage venture,"US dollars, exchange rate converted",2018,188.53329312104512
Spain,Later stage venture,"US dollars, exchange rate converted",2019,272.0551534639452
Spain,Later stage venture,"US dollars, exchange rate converted",2020,344.73287688131006
Spain,Later stage venture,"US dollars, exchange rate converted",2021,1155.829181737438
Spain,Later stage venture,"US dollars, exchange rate converted",2022,424.44925161149246
Spain,Later stage venture,"US dollars, exchange rate converted",2023,312.3333954269852
Spain,Later stage venture,"US dollars, exchange rate converted",2024,368.6566213461339
Spain,Later stage venture,"US dollars, exchange rate converted",2025,673.4676886294407
Sweden,Later stage venture,"US dollars, exchange rate converted",2007,266.86696660035244
Sweden,Later stage venture,"US dollars, exchange rate converted",2008,253.6015418694358
Sweden,Later stage venture,"US dollars, exchange rate converted",2009,162.59690076555282
Sweden,Later stage venture,"US dollars, exchange rate converted",2010,180.7804385308997
Sweden,Later stage venture,"US dollars, exchange rate converted",2012,148.91794070165676
Sweden,Later stage venture,"US dollars, exchange rate converted",2013,192.5739820187692
Sweden,Later stage venture,"US dollars, exchange rate converted",2014,192.590406470754
Sweden,Later stage venture,"US dollars, exchange rate converted",2015,88.68742649615761
Sweden,Later stage venture,"US dollars, exchange rate converted",2018,185.9054449643492
Sweden,Later stage venture,"US dollars, exchange rate converted",2020,238.73091047649677
Sweden,Later stage venture,"US dollars, exchange rate converted",2022,530.958361140398
Sweden,Later stage venture,"US dollars, exchange rate converted",2024,174.78929164205832
Sweden,Later stage venture,"US dollars, exchange rate converted",2025,683.3753807591172
Switzerland,Later stage venture,"US dollars, exchange rate converted",2007,199.20573945238988
Switzerland,Later stage venture,"US dollars, exchange rate converted",2008,63.20252473413581
Switzerland,Later stage venture,"US dollars, exchange rate converted",2012,81.7189963662579
Switzerland,Later stage venture,"US dollars, exchange rate converted",2013,96.54415450624064
Switzerland,Later stage venture,"US dollars, exchange rate converted",2014,112.70293845773271
Switzerland,Later stage venture,"US dollars, exchange rate converted",2015,150.53993002657103
Switzerland,Later stage venture,"US dollars, exchange rate converted",2017,144.33885527892727
Switzerland,Later stage venture,"US dollars, exchange rate converted",2019,124.0411337025782
Switzerland,Later stage venture,"US dollars, exchange rate converted",2021,349.2417463709435
Switzerland,Later stage venture,"US dollars, exchange rate converted",2022,361.5972957710883
Switzerland,Later stage venture,"US dollars, exchange rate converted",2023,401.060601257151
Switzerland,Later stage venture,"US dollars, exchange rate converted",2024,612.6360017818148
Switzerland,Later stage venture,"US dollars, exchange rate converted",2025,609.7275999375164
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2007,1338.520108476078
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2008,1383.1381680046325
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2009,509.64507390045463
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2010,508.9306704405048
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2011,635.5501195063165
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2012,378.8710875422612
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2013,332.99086924157234
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2014,629.4772668275202
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2015,749.6063725627569
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2016,476.551121036046
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2017,1075.4186448749058
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2018,1060.7593889396535
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2019,1485.2844180589664
United Kingdom,Later stage venture,"US dollars, exchange rate converted",2020,1339.4915102847906
